image,prime1,prime2,jaccard_raw,jaccard_lemmatized,cosine_similarity
000000041888.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.042579878121614456
000000041888.jpg,P0_Neutral,P2_Security,0.13725490196078433,0.10084033613445378,0.5032559037208557
000000041888.jpg,P0_Neutral,P3_Child,0.11612903225806452,0.059322033898305086,0.606571614742279
000000041888.jpg,P0_Neutral,P4_Mobility,0.14393939393939395,0.09345794392523364,0.4599428176879883
000000041888.jpg,P0_Neutral,P6_Leisure,0.11585365853658537,0.05714285714285714,0.6930535435676575
000000041888.jpg,P1_Chef,P2_Security,0.0,0.0,0.0812084823846817
000000041888.jpg,P1_Chef,P3_Child,0.0,0.0,0.08004507422447205
000000041888.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.04554297402501106
000000041888.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.03788577392697334
000000041888.jpg,P2_Security,P3_Child,0.1118421052631579,0.03571428571428571,0.36792823672294617
000000041888.jpg,P2_Security,P4_Mobility,0.1951219512195122,0.16129032258064516,0.6188242435455322
000000041888.jpg,P2_Security,P6_Leisure,0.11180124223602485,0.061068702290076333,0.45058387517929077
000000041888.jpg,P3_Child,P4_Mobility,0.09774436090225563,0.04081632653061224,0.3337852656841278
000000041888.jpg,P3_Child,P6_Leisure,0.10559006211180125,0.05555555555555555,0.5957000255584717
000000041888.jpg,P4_Mobility,P6_Leisure,0.09090909090909091,0.05042016806722689,0.41170117259025574
000000041990.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.014694061130285263
000000041990.jpg,P0_Neutral,P2_Security,0.0880503144654088,0.05511811023622047,0.7657827734947205
000000041990.jpg,P0_Neutral,P3_Child,0.12056737588652482,0.04424778761061947,0.6235565543174744
000000041990.jpg,P0_Neutral,P4_Mobility,0.16666666666666666,0.12903225806451613,0.709468424320221
000000041990.jpg,P0_Neutral,P5_Urgent,0.1565217391304348,0.11494252873563218,0.741874635219574
000000041990.jpg,P0_Neutral,P6_Leisure,0.07317073170731707,0.0380952380952381,0.32170695066452026
000000041990.jpg,P1_Chef,P2_Security,0.0,0.0,0.006191782653331757
000000041990.jpg,P1_Chef,P3_Child,0.0,0.0,0.04835297539830208
000000041990.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.05331490933895111
000000041990.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.00980965793132782
000000041990.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.046240102499723434
000000041990.jpg,P2_Security,P3_Child,0.15,0.05555555555555555,0.5952039361000061
000000041990.jpg,P2_Security,P4_Mobility,0.20353982300884957,0.16091954022988506,0.6478492617607117
000000041990.jpg,P2_Security,P5_Urgent,0.15254237288135594,0.056818181818181816,0.7106541991233826
000000041990.jpg,P2_Security,P6_Leisure,0.06299212598425197,0.019417475728155338,0.2660007178783417
000000041990.jpg,P3_Child,P4_Mobility,0.1523809523809524,0.0625,0.5862225890159607
000000041990.jpg,P3_Child,P5_Urgent,0.17475728155339806,0.0547945205479452,0.6430978775024414
000000041990.jpg,P3_Child,P6_Leisure,0.07142857142857142,0.03488372093023256,0.35151657462120056
000000041990.jpg,P4_Mobility,P5_Urgent,0.17073170731707318,0.0847457627118644,0.7298814058303833
000000041990.jpg,P4_Mobility,P6_Leisure,0.13095238095238096,0.07042253521126761,0.4496859908103943
000000041990.jpg,P5_Urgent,P6_Leisure,0.07954545454545454,0.014925373134328358,0.30226942896842957
000000042070.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.11879748106002808
000000042070.jpg,P0_Neutral,P2_Security,0.13245033112582782,0.10091743119266056,0.6185617446899414
000000042070.jpg,P0_Neutral,P3_Child,0.15789473684210525,0.12121212121212122,0.4921649396419525
000000042070.jpg,P0_Neutral,P4_Mobility,0.13740458015267176,0.07291666666666667,0.6107261180877686
000000042070.jpg,P0_Neutral,P5_Urgent,0.1346153846153846,0.06756756756756757,0.48138418793678284
000000042070.jpg,P0_Neutral,P6_Leisure,0.14423076923076922,0.1111111111111111,0.7607433199882507
000000042070.jpg,P1_Chef,P2_Security,0.0,0.0,0.024776332080364227
000000042070.jpg,P1_Chef,P3_Child,0.0,0.0,0.20709732174873352
000000042070.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.03913864493370056
000000042070.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.04564693570137024
000000042070.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.15830974280834198
000000042070.jpg,P2_Security,P3_Child,0.13125,0.05737704918032787,0.38437384366989136
000000042070.jpg,P2_Security,P4_Mobility,0.13548387096774195,0.05217391304347826,0.4482363164424896
000000042070.jpg,P2_Security,P5_Urgent,0.1885245901639344,0.06593406593406594,0.6157063245773315
000000042070.jpg,P2_Security,P6_Leisure,0.168,0.08888888888888889,0.4758323132991791
000000042070.jpg,P3_Child,P4_Mobility,0.11971830985915492,0.01818181818181818,0.375333309173584
000000042070.jpg,P3_Child,P5_Urgent,0.12280701754385964,0.03529411764705882,0.33957386016845703
000000042070.jpg,P3_Child,P6_Leisure,0.11206896551724138,0.03488372093023256,0.594685971736908
000000042070.jpg,P4_Mobility,P5_Urgent,0.11818181818181818,0.012658227848101266,0.44351956248283386
000000042070.jpg,P4_Mobility,P6_Leisure,0.13761467889908258,0.05194805194805195,0.6635603904724121
000000042070.jpg,P5_Urgent,P6_Leisure,0.1625,0.03636363636363636,0.44080114364624023
000000042102.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.013756995089352131
000000042102.jpg,P0_Neutral,P2_Security,0.1069182389937107,0.023255813953488372,0.41754111647605896
000000042102.jpg,P0_Neutral,P3_Child,0.08125,0.048,0.4555005133152008
000000042102.jpg,P0_Neutral,P4_Mobility,0.10144927536231885,0.018691588785046728,0.17746971547603607
000000042102.jpg,P0_Neutral,P5_Urgent,0.12162162162162163,0.05128205128205128,0.6821698546409607
000000042102.jpg,P0_Neutral,P6_Leisure,0.10317460317460317,0.06060606060606061,0.6765815019607544
000000042102.jpg,P1_Chef,P2_Security,0.0,0.0,0.023329058662056923
000000042102.jpg,P1_Chef,P3_Child,0.0,0.0,0.11702783405780792
000000042102.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.06314068287611008
000000042102.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.030606752261519432
000000042102.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.08449188619852066
000000042102.jpg,P2_Security,P3_Child,0.09558823529411764,0.0380952380952381,0.4595027565956116
000000042102.jpg,P2_Security,P4_Mobility,0.12280701754385964,0.04819277108433735,0.3596663773059845
000000042102.jpg,P2_Security,P5_Urgent,0.11811023622047244,0.041237113402061855,0.4102216362953186
000000042102.jpg,P2_Security,P6_Leisure,0.05504587155963303,0.0,0.3754372298717499
000000042102.jpg,P3_Child,P4_Mobility,0.07758620689655173,0.011764705882352941,0.19173425436019897
000000042102.jpg,P3_Child,P5_Urgent,0.13008130081300814,0.05263157894736842,0.42394840717315674
000000042102.jpg,P3_Child,P6_Leisure,0.05660377358490566,0.025,0.47183120250701904
000000042102.jpg,P4_Mobility,P5_Urgent,0.1346153846153846,0.012987012987012988,0.30862805247306824
000000042102.jpg,P4_Mobility,P6_Leisure,0.10975609756097561,0.01694915254237288,0.11773846298456192
000000042102.jpg,P5_Urgent,P6_Leisure,0.08247422680412371,0.04225352112676056,0.47728416323661804
000000042178.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.04145534709095955
000000042178.jpg,P0_Neutral,P2_Security,0.1,0.06306306306306306,0.5710873603820801
000000042178.jpg,P0_Neutral,P3_Child,0.08783783783783784,0.05555555555555555,0.3712543845176697
000000042178.jpg,P0_Neutral,P4_Mobility,0.15454545454545454,0.09782608695652174,0.6198941469192505
000000042178.jpg,P0_Neutral,P5_Urgent,0.12,0.09183673469387756,0.710513710975647
000000042178.jpg,P0_Neutral,P6_Leisure,0.11333333333333333,0.10317460317460317,0.2880241572856903
000000042178.jpg,P1_Chef,P2_Security,0.0,0.0,0.005515631288290024
000000042178.jpg,P1_Chef,P3_Child,0.0,0.0,0.0867186039686203
000000042178.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.03795823082327843
000000042178.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.02519695833325386
000000042178.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.06926217675209045
000000042178.jpg,P2_Security,P3_Child,0.10625,0.034482758620689655,0.40817737579345703
000000042178.jpg,P2_Security,P4_Mobility,0.16260162601626016,0.12631578947368421,0.6705241799354553
000000042178.jpg,P2_Security,P5_Urgent,0.1386861313868613,0.0761904761904762,0.6837887763977051
000000042178.jpg,P2_Security,P6_Leisure,0.08284023668639054,0.03571428571428571,0.3392910361289978
000000042178.jpg,P3_Child,P4_Mobility,0.10294117647058823,0.061855670103092786,0.47732609510421753
000000042178.jpg,P3_Child,P5_Urgent,0.13986013986013987,0.05825242718446602,0.3886340856552124
000000042178.jpg,P3_Child,P6_Leisure,0.08571428571428572,0.06015037593984962,0.5621558427810669
000000042178.jpg,P4_Mobility,P5_Urgent,0.10256410256410256,0.043478260869565216,0.6232151389122009
000000042178.jpg,P4_Mobility,P6_Leisure,0.09859154929577464,0.04918032786885246,0.3119722306728363
000000042178.jpg,P5_Urgent,P6_Leisure,0.09032258064516129,0.05511811023622047,0.2494395673274994
000000042276.jpg,P0_Neutral,P1_Chef,0.07647058823529412,0.02962962962962963,0.45799681544303894
000000042276.jpg,P0_Neutral,P2_Security,0.12790697674418605,0.058394160583941604,0.5715335607528687
000000042276.jpg,P0_Neutral,P3_Child,0.08982035928143713,0.03787878787878788,0.4080063998699188
000000042276.jpg,P0_Neutral,P4_Mobility,0.10365853658536585,0.047244094488188976,0.6357507109642029
000000042276.jpg,P0_Neutral,P5_Urgent,0.12060301507537688,0.08609271523178808,0.6981613636016846
000000042276.jpg,P0_Neutral,P6_Leisure,0.08284023668639054,0.021897810218978103,0.4859248697757721
000000042276.jpg,P1_Chef,P2_Security,0.12878787878787878,0.047619047619047616,0.3841361701488495
000000042276.jpg,P1_Chef,P3_Child,0.11382113821138211,0.04081632653061224,0.3472813069820404
000000042276.jpg,P1_Chef,P4_Mobility,0.13333333333333333,0.0425531914893617,0.588209331035614
000000042276.jpg,P1_Chef,P5_Urgent,0.16339869281045752,0.08403361344537816,0.4939163625240326
000000042276.jpg,P1_Chef,P6_Leisure,0.104,0.05,0.5427066683769226
000000042276.jpg,P2_Security,P3_Child,0.14728682170542637,0.08,0.43477553129196167
000000042276.jpg,P2_Security,P4_Mobility,0.21487603305785125,0.16853932584269662,0.7668486833572388
000000042276.jpg,P2_Security,P5_Urgent,0.1524390243902439,0.08,0.5830386877059937
000000042276.jpg,P2_Security,P6_Leisure,0.11194029850746269,0.027777777777777776,0.44025295972824097
000000042276.jpg,P3_Child,P4_Mobility,0.1440677966101695,0.07865168539325842,0.4696457087993622
000000042276.jpg,P3_Child,P5_Urgent,0.11320754716981132,0.049586776859504134,0.4497288167476654
000000042276.jpg,P3_Child,P6_Leisure,0.0873015873015873,0.03,0.36648306250572205
000000042276.jpg,P4_Mobility,P5_Urgent,0.1282051282051282,0.06956521739130435,0.6209394335746765
000000042276.jpg,P4_Mobility,P6_Leisure,0.10569105691056911,0.042105263157894736,0.5289124846458435
000000042276.jpg,P5_Urgent,P6_Leisure,0.09202453987730061,0.04838709677419355,0.44651085138320923
000000042296.jpg,P0_Neutral,P1_Chef,0.0,0.0,-0.03556939586997032
000000042296.jpg,P0_Neutral,P2_Security,0.14285714285714285,0.061946902654867256,0.6897509098052979
000000042296.jpg,P0_Neutral,P4_Mobility,0.0,0.0,-0.03556939586997032
000000042296.jpg,P0_Neutral,P5_Urgent,0.19696969696969696,0.14942528735632185,0.7468331456184387
000000042296.jpg,P0_Neutral,P6_Leisure,0.13740458015267176,0.12087912087912088,0.8237393498420715
000000042296.jpg,P1_Chef,P2_Security,0.0,0.0,-0.06417997181415558
000000042296.jpg,P1_Chef,P4_Mobility,0.0,0.0,1.0000001192092896
000000042296.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.012351730838418007
000000042296.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.02951393835246563
000000042296.jpg,P2_Security,P4_Mobility,0.0,0.0,-0.06417997181415558
000000042296.jpg,P2_Security,P5_Urgent,0.2,0.14285714285714285,0.7659103870391846
000000042296.jpg,P2_Security,P6_Leisure,0.11038961038961038,0.06557377049180328,0.641852617263794
000000042296.jpg,P4_Mobility,P5_Urgent,0.0,0.0,-0.012351730838418007
000000042296.jpg,P4_Mobility,P6_Leisure,0.0,0.0,0.02951393835246563
000000042296.jpg,P5_Urgent,P6_Leisure,0.11805555555555555,0.0784313725490196,0.7012321949005127
000000042528.jpg,P0_Neutral,P1_Chef,0.12403100775193798,0.07216494845360824,0.5402790904045105
000000042528.jpg,P0_Neutral,P2_Security,0.0979020979020979,0.043478260869565216,0.711014986038208
000000042528.jpg,P0_Neutral,P3_Child,0.10569105691056911,0.0625,0.23363512754440308
000000042528.jpg,P0_Neutral,P4_Mobility,0.13043478260869565,0.04395604395604396,0.5892002582550049
000000042528.jpg,P0_Neutral,P5_Urgent,0.0970873786407767,0.05263157894736842,0.46654778718948364
000000042528.jpg,P0_Neutral,P6_Leisure,0.1111111111111111,0.047619047619047616,0.5632195472717285
000000042528.jpg,P1_Chef,P2_Security,0.17293233082706766,0.1111111111111111,0.6361902356147766
000000042528.jpg,P1_Chef,P3_Child,0.125,0.045454545454545456,0.24721670150756836
000000042528.jpg,P1_Chef,P4_Mobility,0.1834862385321101,0.08974358974358974,0.6504712700843811
000000042528.jpg,P1_Chef,P5_Urgent,0.14285714285714285,0.04477611940298507,0.23921234905719757
000000042528.jpg,P1_Chef,P6_Leisure,0.12429378531073447,0.051094890510948905,0.5243369936943054
000000042528.jpg,P2_Security,P3_Child,0.08088235294117647,0.02857142857142857,0.2812255918979645
000000042528.jpg,P2_Security,P4_Mobility,0.1652892561983471,0.10989010989010989,0.763534665107727
000000042528.jpg,P2_Security,P5_Urgent,0.12727272727272726,0.075,0.4443073570728302
000000042528.jpg,P2_Security,P6_Leisure,0.12834224598930483,0.0738255033557047,0.570674479007721
000000042528.jpg,P3_Child,P4_Mobility,0.12149532710280374,0.0641025641025641,0.2813885807991028
000000042528.jpg,P3_Child,P5_Urgent,0.11956521739130435,0.046153846153846156,0.18224897980690002
000000042528.jpg,P3_Child,P6_Leisure,0.09826589595375723,0.05185185185185185,0.21691234409809113
000000042528.jpg,P4_Mobility,P5_Urgent,0.15476190476190477,0.03389830508474576,0.34348249435424805
000000042528.jpg,P4_Mobility,P6_Leisure,0.12883435582822086,0.07142857142857142,0.5547897219657898
000000042528.jpg,P5_Urgent,P6_Leisure,0.08441558441558442,0.02564102564102564,0.2857537865638733
000000042563.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.05839919671416283
000000042563.jpg,P0_Neutral,P2_Security,0.1267605633802817,0.07207207207207207,0.5856520533561707
000000042563.jpg,P0_Neutral,P3_Child,0.07692307692307693,0.03669724770642202,0.35231050848960876
000000042563.jpg,P0_Neutral,P4_Mobility,0.18248175182481752,0.11650485436893204,0.7458356022834778
000000042563.jpg,P0_Neutral,P5_Urgent,0.12698412698412698,0.08571428571428572,0.6674965023994446
000000042563.jpg,P0_Neutral,P6_Leisure,0.08955223880597014,0.045871559633027525,0.45832207798957825
000000042563.jpg,P1_Chef,P2_Security,0.0,0.0,0.043653495609760284
000000042563.jpg,P1_Chef,P3_Child,0.0,0.0,0.05388116464018822
000000042563.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.04428919404745102
000000042563.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.0358763225376606
000000042563.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.05865178629755974
000000042563.jpg,P2_Security,P3_Child,0.08955223880597014,0.06,0.46057820320129395
000000042563.jpg,P2_Security,P4_Mobility,0.16666666666666666,0.1368421052631579,0.7203459739685059
000000042563.jpg,P2_Security,P5_Urgent,0.15819209039548024,0.10687022900763359,0.7489030361175537
000000042563.jpg,P2_Security,P6_Leisure,0.104,0.07,0.5239517092704773
000000042563.jpg,P3_Child,P4_Mobility,0.11278195488721804,0.05154639175257732,0.3634505271911621
000000042563.jpg,P3_Child,P5_Urgent,0.09944751381215469,0.05303030303030303,0.4454140067100525
000000042563.jpg,P3_Child,P6_Leisure,0.1092436974789916,0.06315789473684211,0.5171106457710266
000000042563.jpg,P4_Mobility,P5_Urgent,0.1564245810055866,0.11904761904761904,0.6821163892745972
000000042563.jpg,P4_Mobility,P6_Leisure,0.12903225806451613,0.10752688172043011,0.4219295382499695
000000042563.jpg,P5_Urgent,P6_Leisure,0.10404624277456648,0.07692307692307693,0.48536619544029236
000000042628.jpg,P1_Chef,P2_Security,0.0,0.0,-0.03724198043346405
000000042628.jpg,P1_Chef,P3_Child,0.0,0.0,0.08026500046253204
000000042628.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.05921822786331177
000000042628.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.0013152621686458588
000000042628.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.12747454643249512
000000042628.jpg,P2_Security,P3_Child,0.11724137931034483,0.03773584905660377,0.4156755208969116
000000042628.jpg,P2_Security,P4_Mobility,0.17699115044247787,0.1518987341772152,0.5999282002449036
000000042628.jpg,P2_Security,P5_Urgent,0.1958762886597938,0.10294117647058823,0.5616607069969177
000000042628.jpg,P2_Security,P6_Leisure,0.10240963855421686,0.05970149253731343,0.38597673177719116
000000042628.jpg,P3_Child,P4_Mobility,0.14166666666666666,0.07058823529411765,0.4262203276157379
000000042628.jpg,P3_Child,P5_Urgent,0.1650485436893204,0.056338028169014086,0.3124493658542633
000000042628.jpg,P3_Child,P6_Leisure,0.0872093023255814,0.05185185185185185,0.5403336882591248
000000042628.jpg,P4_Mobility,P5_Urgent,0.18181818181818182,0.12,0.539129912853241
000000042628.jpg,P4_Mobility,P6_Leisure,0.1048951048951049,0.07894736842105263,0.5469887852668762
000000042628.jpg,P5_Urgent,P6_Leisure,0.1015625,0.049019607843137254,0.30614542961120605
000000042888.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.13680337369441986
000000042888.jpg,P0_Neutral,P2_Security,0.14,0.1092436974789916,0.6218580007553101
000000042888.jpg,P0_Neutral,P3_Child,0.1484375,0.0851063829787234,0.6864925622940063
000000042888.jpg,P0_Neutral,P4_Mobility,0.10483870967741936,0.0851063829787234,0.7429831027984619
000000042888.jpg,P0_Neutral,P5_Urgent,0.15671641791044777,0.0970873786407767,0.5999579429626465
000000042888.jpg,P0_Neutral,P6_Leisure,0.1111111111111111,0.07692307692307693,0.5956909656524658
000000042888.jpg,P1_Chef,P2_Security,0.0,0.0,0.11747387051582336
000000042888.jpg,P1_Chef,P3_Child,0.0,0.0,0.11033225804567337
000000042888.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.09586422145366669
000000042888.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.06483084708452225
000000042888.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.06592978537082672
000000042888.jpg,P2_Security,P3_Child,0.12857142857142856,0.06666666666666667,0.605893611907959
000000042888.jpg,P2_Security,P4_Mobility,0.1297709923664122,0.09803921568627451,0.73573899269104
000000042888.jpg,P2_Security,P5_Urgent,0.1773049645390071,0.09821428571428571,0.7910004258155823
000000042888.jpg,P2_Security,P6_Leisure,0.11805555555555555,0.07017543859649122,0.5144447684288025
000000042888.jpg,P3_Child,P4_Mobility,0.12727272727272726,0.07894736842105263,0.6398671865463257
000000042888.jpg,P3_Child,P5_Urgent,0.17355371900826447,0.08139534883720931,0.5699676871299744
000000042888.jpg,P3_Child,P6_Leisure,0.15126050420168066,0.06976744186046512,0.540021538734436
000000042888.jpg,P4_Mobility,P5_Urgent,0.11864406779661017,0.08139534883720931,0.673500120639801
000000042888.jpg,P4_Mobility,P6_Leisure,0.10434782608695652,0.06976744186046512,0.5469865202903748
000000042888.jpg,P5_Urgent,P6_Leisure,0.11538461538461539,0.05102040816326531,0.4923471510410309
000000042889.jpg,P0_Neutral,P1_Chef,0.12857142857142856,0.08928571428571429,0.3792455494403839
000000042889.jpg,P0_Neutral,P2_Security,0.17857142857142858,0.11818181818181818,0.6564099192619324
000000042889.jpg,P0_Neutral,P3_Child,0.12142857142857143,0.05660377358490566,0.5555824637413025
000000042889.jpg,P0_Neutral,P4_Mobility,0.14084507042253522,0.09174311926605505,0.6567350029945374
000000042889.jpg,P0_Neutral,P5_Urgent,0.11560693641618497,0.07462686567164178,0.6889397501945496
000000042889.jpg,P0_Neutral,P6_Leisure,0.11666666666666667,0.08053691275167785,0.7083308696746826
000000042889.jpg,P1_Chef,P2_Security,0.15602836879432624,0.1308411214953271,0.5934056043624878
000000042889.jpg,P1_Chef,P3_Child,0.09929078014184398,0.047619047619047616,0.18686115741729736
000000042889.jpg,P1_Chef,P4_Mobility,0.1267605633802817,0.06363636363636363,0.3175360858440399
000000042889.jpg,P1_Chef,P5_Urgent,0.11695906432748537,0.10077519379844961,0.46242064237594604
000000042889.jpg,P1_Chef,P6_Leisure,0.09944751381215469,0.06,0.3493416905403137
000000042889.jpg,P2_Security,P3_Child,0.11724137931034483,0.04716981132075472,0.3532707691192627
000000042889.jpg,P2_Security,P4_Mobility,0.19285714285714287,0.12380952380952381,0.6237412095069885
000000042889.jpg,P2_Security,P5_Urgent,0.18562874251497005,0.12598425196850394,0.7198213934898376
000000042889.jpg,P2_Security,P6_Leisure,0.12568306010928962,0.06666666666666667,0.5649458169937134
000000042889.jpg,P3_Child,P4_Mobility,0.1357142857142857,0.049019607843137254,0.4336179196834564
000000042889.jpg,P3_Child,P5_Urgent,0.09826589595375723,0.056,0.512881338596344
000000042889.jpg,P3_Child,P6_Leisure,0.11864406779661017,0.05673758865248227,0.5070725083351135
000000042889.jpg,P4_Mobility,P5_Urgent,0.11428571428571428,0.05303030303030303,0.5925272107124329
000000042889.jpg,P4_Mobility,P6_Leisure,0.1340782122905028,0.07586206896551724,0.6488999128341675
000000042889.jpg,P5_Urgent,P6_Leisure,0.10377358490566038,0.05232558139534884,0.6158044338226318
000000043314.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.016557792201638222
000000043314.jpg,P0_Neutral,P2_Security,0.10119047619047619,0.05263157894736842,0.5806424021720886
000000043314.jpg,P0_Neutral,P3_Child,0.07643312101910828,0.04065040650406504,0.38766762614250183
000000043314.jpg,P0_Neutral,P4_Mobility,0.0,0.0,0.016557792201638222
000000043314.jpg,P0_Neutral,P5_Urgent,0.09352517985611511,0.04672897196261682,0.703192412853241
000000043314.jpg,P0_Neutral,P6_Leisure,0.07262569832402235,0.02631578947368421,0.39795899391174316
000000043314.jpg,P1_Chef,P2_Security,0.0,0.0,0.055583350360393524
000000043314.jpg,P1_Chef,P3_Child,0.0,0.0,0.06754304468631744
000000043314.jpg,P1_Chef,P4_Mobility,0.0,0.0,1.0000001192092896
000000043314.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.02612004242837429
000000043314.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.09553376585245132
000000043314.jpg,P2_Security,P3_Child,0.09090909090909091,0.037037037037037035,0.4809200167655945
000000043314.jpg,P2_Security,P4_Mobility,0.0,0.0,0.055583350360393524
000000043314.jpg,P2_Security,P5_Urgent,0.16806722689075632,0.09090909090909091,0.600572943687439
000000043314.jpg,P2_Security,P6_Leisure,0.11180124223602485,0.06060606060606061,0.4193556010723114
000000043314.jpg,P3_Child,P4_Mobility,0.0,0.0,0.06754304468631744
000000043314.jpg,P3_Child,P5_Urgent,0.06956521739130435,0.024390243902439025,0.4333975315093994
000000043314.jpg,P3_Child,P6_Leisure,0.10135135135135136,0.04918032786885246,0.4719582498073578
000000043314.jpg,P4_Mobility,P5_Urgent,0.0,0.0,0.02612004242837429
000000043314.jpg,P4_Mobility,P6_Leisure,0.0,0.0,0.09553376585245132
000000043314.jpg,P5_Urgent,P6_Leisure,0.07352941176470588,0.027522935779816515,0.3139379918575287
000000043435.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.020242666825652122
000000043435.jpg,P0_Neutral,P2_Security,0.10457516339869281,0.06722689075630252,0.7082186937332153
000000043435.jpg,P0_Neutral,P3_Child,0.14166666666666666,0.09302325581395349,0.5365318655967712
000000043435.jpg,P0_Neutral,P4_Mobility,0.0,0.0,0.020242666825652122
000000043435.jpg,P0_Neutral,P5_Urgent,0.125,0.0821917808219178,0.6869646906852722
000000043435.jpg,P0_Neutral,P6_Leisure,0.11888111888111888,0.05982905982905983,0.6443490386009216
000000043435.jpg,P1_Chef,P2_Security,0.0,0.0,0.0382641926407814
000000043435.jpg,P1_Chef,P3_Child,0.0,0.0,0.11264928430318832
000000043435.jpg,P1_Chef,P4_Mobility,0.0,0.0,1.0000001192092896
000000043435.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.02009650692343712
000000043435.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.07717785239219666
000000043435.jpg,P2_Security,P3_Child,0.0958904109589041,0.05405405405405406,0.5027108192443848
000000043435.jpg,P2_Security,P4_Mobility,0.0,0.0,0.0382641926407814
000000043435.jpg,P2_Security,P5_Urgent,0.12903225806451613,0.05154639175257732,0.6237276792526245
000000043435.jpg,P2_Security,P6_Leisure,0.08928571428571429,0.05,0.5196837782859802
000000043435.jpg,P3_Child,P4_Mobility,0.0,0.0,0.11264928430318832
000000043435.jpg,P3_Child,P5_Urgent,0.1134020618556701,0.06153846153846154,0.3690982758998871
000000043435.jpg,P3_Child,P6_Leisure,0.11851851851851852,0.06542056074766354,0.5494027137756348
000000043435.jpg,P4_Mobility,P5_Urgent,0.0,0.0,0.02009650692343712
000000043435.jpg,P4_Mobility,P6_Leisure,0.0,0.0,0.07717785239219666
000000043435.jpg,P5_Urgent,P6_Leisure,0.056451612903225805,0.05319148936170213,0.4394829571247101
000000043581.jpg,P0_Neutral,P1_Chef,0.14728682170542637,0.14285714285714285,0.7926080226898193
000000043581.jpg,P0_Neutral,P2_Security,0.1271186440677966,0.06521739130434782,0.7022463083267212
000000043581.jpg,P0_Neutral,P3_Child,0.11904761904761904,0.042105263157894736,0.3357170522212982
000000043581.jpg,P0_Neutral,P4_Mobility,0.12295081967213115,0.05434782608695652,0.520926296710968
000000043581.jpg,P0_Neutral,P5_Urgent,0.16535433070866143,0.11224489795918367,0.7432758808135986
000000043581.jpg,P0_Neutral,P6_Leisure,0.12903225806451613,0.06796116504854369,0.7249504327774048
000000043581.jpg,P1_Chef,P2_Security,0.12598425196850394,0.053763440860215055,0.6899222135543823
000000043581.jpg,P1_Chef,P3_Child,0.12686567164179105,0.06451612903225806,0.3439458906650543
000000043581.jpg,P1_Chef,P4_Mobility,0.12213740458015267,0.021052631578947368,0.46129512786865234
000000043581.jpg,P1_Chef,P5_Urgent,0.16176470588235295,0.07920792079207921,0.7024932503700256
000000043581.jpg,P1_Chef,P6_Leisure,0.10294117647058823,0.0784313725490196,0.7637695074081421
000000043581.jpg,P2_Security,P3_Child,0.13333333333333333,0.056818181818181816,0.3783518373966217
000000043581.jpg,P2_Security,P4_Mobility,0.15789473684210525,0.04597701149425287,0.4857865869998932
000000043581.jpg,P2_Security,P5_Urgent,0.18181818181818182,0.08421052631578947,0.7044802308082581
000000043581.jpg,P2_Security,P6_Leisure,0.0975609756097561,0.04,0.6203115582466125
000000043581.jpg,P3_Child,P4_Mobility,0.12903225806451613,0.022222222222222223,0.21936936676502228
000000043581.jpg,P3_Child,P5_Urgent,0.15267175572519084,0.050505050505050504,0.3547814190387726
000000043581.jpg,P3_Child,P6_Leisure,0.1,0.039603960396039604,0.35670095682144165
